# Generated: 2026-07-28T14:57:41.916708
# Sample: sample3
# Scanpy: 1.11.5
# Random seed: 0
# n_cells: 10064
	sample	region_annotation	leiden_0_6	leiden_0_8
cellid_000002121-1	sample3	Region 3	0	1
cellid_000002124-1	sample3	Region 3	0	1
cellid_000002126-1	sample3	Region 3	5	4
cellid_000002132-1	sample3	Region 3	3	10
cellid_000002133-1	sample3	Region 3	3	3
cellid_000002135-1	sample3	Region 3	3	3
cellid_000002138-1	sample3	Region 3	3	3
cellid_000002140-1	sample3	Region 3	2	7
cellid_000002146-1	sample3	Region 3	0	1
cellid_000002150-1	sample3	Region 3	5	4
cellid_000002151-1	sample3	Region 3	9	10
cellid_000002156-1	sample3	Region 3	3	3
cellid_000002158-1	sample3	Region 3	5	4
cellid_000002161-1	sample3	Region 3	3	3
cellid_000002163-1	sample3	Region 3	0	1
cellid_000002166-1	sample3	Region 3	9	10
cellid_000002167-1	sample3	Region 3	2	9
cellid_000002170-1	sample3	Region 3	9	10
cellid_000002175-1	sample3	Region 3	2	7
cellid_000002179-1	sample3	Region 3	0	5
cellid_000002180-1	sample3	Region 3	3	3
cellid_000002184-1	sample3	Region 3	5	4
cellid_000002200-1	sample3	Region 3	3	3
cellid_000002203-1	sample3	Region 3	5	4
cellid_000002204-1	sample3	Region 3	2	7
cellid_000002210-1	sample3	Region 3	0	1
cellid_000002214-1	sample3	Region 3	3	3
cellid_000002217-1	sample3	Region 3	3	3
cellid_000002220-1	sample3	Region 3	6	6
cellid_000002228-1	sample3	Region 3	6	6
cellid_000002230-1	sample3	Region 3	5	4
cellid_000002231-1	sample3	Region 3	0	1
cellid_000002233-1	sample3	Region 3	5	4
cellid_000002240-1	sample3	Region 3	0	1
cellid_000002245-1	sample3	Region 3	5	4
cellid_000002248-1	sample3	Region 3	0	1
cellid_000002249-1	sample3	Region 3	3	3
cellid_000002250-1	sample3	Region 3	5	4
cellid_000002255-1	sample3	Region 3	3	3
cellid_000002260-1	sample3	Region 3	2	7
cellid_000002261-1	sample3	Region 3	2	7
cellid_000002269-1	sample3	Region 3	3	3
cellid_000002276-1	sample3	Region 3	9	10
cellid_000002277-1	sample3	Region 3	5	4
cellid_000002288-1	sample3	Region 3	3	3
cellid_000002295-1	sample3	Region 3	0	5
cellid_000002296-1	sample3	Region 3	3	3
cellid_000002299-1	sample3	Region 3	2	7
cellid_000002300-1	sample3	Region 3	9	10
cellid_000002312-1	sample3	Region 3	5	4
cellid_000002316-1	sample3	Region 3	9	10
cellid_000002319-1	sample3	Region 3	0	1
cellid_000002325-1	sample3	Region 3	2	7
cellid_000002326-1	sample3	Region 3	3	3
cellid_000002327-1	sample3	Region 3	2	7
cellid_000002333-1	sample3	Region 3	3	3
cellid_000002349-1	sample3	Region 3	3	3
cellid_000002350-1	sample3	Region 3	0	1
cellid_000002351-1	sample3	Region 3	3	3
cellid_000002356-1	sample3	Region 3	0	1
cellid_000002361-1	sample3	Region 3	3	3
cellid_000002362-1	sample3	Region 3	0	1
cellid_000002363-1	sample3	Region 3	5	4
cellid_000002368-1	sample3	Region 3	1	0
cellid_000002369-1	sample3	Region 3	5	4
cellid_000002370-1	sample3	Region 3	0	1
cellid_000002372-1	sample3	Region 3	5	4
cellid_000002375-1	sample3	Region 3	0	1
cellid_000002377-1	sample3	Region 3	6	6
cellid_000002384-1	sample3	Region 3	5	4
cellid_000002387-1	sample3	Region 3	9	10
cellid_000002390-1	sample3	Region 3	3	3
cellid_000002400-1	sample3	Region 3	5	4
cellid_000002405-1	sample3	Region 3	3	3
cellid_000002407-1	sample3	Region 3	0	1
cellid_000002409-1	sample3	Region 3	5	4
cellid_000002410-1	sample3	Region 3	3	3
cellid_000002412-1	sample3	Region 3	5	4
cellid_000002424-1	sample3	Region 3	5	4
cellid_000002430-1	sample3	Region 3	5	4
cellid_000002432-1	sample3	Region 3	2	7
cellid_000002436-1	sample3	Region 3	6	6
cellid_000002439-1	sample3	Region 3	3	3
cellid_000002447-1	sample3	Region 3	5	4
cellid_000002454-1	sample3	Region 3	0	1
cellid_000002455-1	sample3	Region 3	5	4
cellid_000002459-1	sample3	Region 3	3	3
cellid_000002461-1	sample3	Region 3	2	9
cellid_000002462-1	sample3	Region 3	9	10
cellid_000002463-1	sample3	Region 3	3	3
cellid_000002470-1	sample3	Region 3	5	4
cellid_000002480-1	sample3	Region 3	5	4
cellid_000002481-1	sample3	Region 3	2	7
cellid_000002486-1	sample3	Region 3	0	1
cellid_000002488-1	sample3	Region 3	0	1
cellid_000002493-1	sample3	Region 3	5	4
cellid_000002494-1	sample3	Region 3	5	4
cellid_000002497-1	sample3	Region 3	6	6
cellid_000002500-1	sample3	Region 3	0	1
cellid_000002508-1	sample3	Region 3	9	10
cellid_000002510-1	sample3	Region 3	3	3
cellid_000002514-1	sample3	Region 3	3	3
cellid_000002515-1	sample3	Region 3	5	4
cellid_000002519-1	sample3	Region 3	3	3
cellid_000002525-1	sample3	Region 3	3	3
cellid_000002530-1	sample3	Region 3	3	3
cellid_000002531-1	sample3	Region 3	5	4
cellid_000002537-1	sample3	Region 3	6	6
cellid_000002538-1	sample3	Region 3	5	4
cellid_000002541-1	sample3	Region 3	5	4
cellid_000002542-1	sample3	Region 3	3	3
cellid_000002549-1	sample3	Region 3	9	10
cellid_000002563-1	sample3	Region 3	0	1
cellid_000002566-1	sample3	Region 3	0	1
cellid_000002568-1	sample3	Region 3	0	1
cellid_000002569-1	sample3	Region 3	5	4
cellid_000002575-1	sample3	Region 3	3	3
cellid_000002581-1	sample3	Region 3	9	10
cellid_000002582-1	sample3	Region 3	5	4
cellid_000002587-1	sample3	Region 3	3	3
cellid_000002598-1	sample3	Region 3	3	3
cellid_000002599-1	sample3	Region 3	3	3
cellid_000002602-1	sample3	Region 3	0	1
cellid_000002604-1	sample3	Region 3	2	7
cellid_000002606-1	sample3	Region 3	3	3
cellid_000002607-1	sample3	Region 3	0	1
cellid_000002609-1	sample3	Region 3	5	4
cellid_000002612-1	sample3	Region 3	5	4
cellid_000002613-1	sample3	Region 3	0	1
cellid_000002619-1	sample3	Region 3	0	1
cellid_000002620-1	sample3	Region 3	0	1
cellid_000002621-1	sample3	Region 3	3	3
cellid_000002631-1	sample3	Region 3	3	3
cellid_000002636-1	sample3	Region 3	5	4
cellid_000002637-1	sample3	Region 3	0	1
cellid_000002662-1	sample3	Region 3	0	1
cellid_000002664-1	sample3	Region 3	3	3
cellid_000002669-1	sample3	Region 3	0	1
cellid_000002678-1	sample3	Region 3	0	1
cellid_000002685-1	sample3	Region 3	9	10
cellid_000002687-1	sample3	Region 3	5	4
cellid_000002688-1	sample3	Region 3	5	4
cellid_000002690-1	sample3	Region 3	3	9
cellid_000002692-1	sample3	Region 3	3	3
cellid_000002693-1	sample3	Region 3	3	7
cellid_000002697-1	sample3	Region 3	3	3
cellid_000002698-1	sample3	Region 3	0	1
cellid_000002700-1	sample3	Region 3	0	1
cellid_000002702-1	sample3	Region 3	0	1
cellid_000002704-1	sample3	Region 3	3	3
cellid_000002708-1	sample3	Region 3	2	7
cellid_000002716-1	sample3	Region 3	0	1
cellid_000002720-1	sample3	Region 3	6	6
cellid_000002725-1	sample3	Region 3	5	4
cellid_000002726-1	sample3	Region 3	3	3
cellid_000002728-1	sample3	Region 3	0	1
cellid_000002729-1	sample3	Region 3	0	1
cellid_000002730-1	sample3	Region 3	0	1
cellid_000002731-1	sample3	Region 3	0	1
cellid_000002737-1	sample3	Region 3	0	1
cellid_000002747-1	sample3	Region 3	5	4
cellid_000002757-1	sample3	Region 3	5	4
cellid_000002759-1	sample3	Region 3	0	1
cellid_000002760-1	sample3	Region 3	5	4
cellid_000002763-1	sample3	Region 3	0	1
cellid_000002769-1	sample3	Region 3	5	4
cellid_000002770-1	sample3	Region 3	5	4
cellid_000002783-1	sample3	Region 3	0	1
cellid_000002789-1	sample3	Region 3	0	1
cellid_000002792-1	sample3	Region 3	3	3
cellid_000002794-1	sample3	Region 3	0	1
cellid_000002795-1	sample3	Region 3	0	1
cellid_000002798-1	sample3	Region 3	5	4
cellid_000002799-1	sample3	Region 3	0	1
cellid_000002808-1	sample3	Region 3	5	4
cellid_000002812-1	sample3	Region 3	0	1
cellid_000002814-1	sample3	Region 3	0	1
cellid_000002826-1	sample3	Region 3	6	6
cellid_000002829-1	sample3	Region 3	5	4
cellid_000002834-1	sample3	Region 3	5	4
cellid_000002835-1	sample3	Region 3	6	6
cellid_000002838-1	sample3	Region 3	6	6
cellid_000002844-1	sample3	Region 3	9	10
cellid_000002850-1	sample3	Region 3	6	6
cellid_000002860-1	sample3	Region 3	1	0
cellid_000002869-1	sample3	Region 3	3	3
cellid_000002871-1	sample3	Region 3	0	1
cellid_000002878-1	sample3	Region 3	3	3
cellid_000002879-1	sample3	Region 3	0	10
cellid_000002880-1	sample3	Region 3	0	1
cellid_000002887-1	sample3	Region 3	0	1
cellid_000002891-1	sample3	Region 3	5	4
cellid_000002892-1	sample3	Region 3	5	4
cellid_000002896-1	sample3	Region 3	0	1
cellid_000002901-1	sample3	Region 3	6	6
cellid_000002902-1	sample3	Region 3	3	10
cellid_000002903-1	sample3	Region 3	0	1
cellid_000002906-1	sample3	Region 3	8	5
cellid_000002907-1	sample3	Region 3	0	1
cellid_000002908-1	sample3	Region 3	5	4
cellid_000002922-1	sample3	Region 3	9	10
cellid_000002923-1	sample3	Region 3	6	6
cellid_000002926-1	sample3	Region 3	0	1
cellid_000002927-1	sample3	Region 3	0	1
cellid_000002934-1	sample3	Region 3	0	1
cellid_000002935-1	sample3	Region 3	6	6
cellid_000002941-1	sample3	Region 3	5	4
cellid_000002947-1	sample3	Region 3	0	1
cellid_000002948-1	sample3	Region 3	2	7
cellid_000002956-1	sample3	Region 3	6	6
cellid_000002959-1	sample3	Region 3	6	6
cellid_000002964-1	sample3	Region 3	0	1
cellid_000002967-1	sample3	Region 3	0	1
cellid_000002972-1	sample3	Region 3	3	3
cellid_000002973-1	sample3	Region 3	0	1
cellid_000002976-1	sample3	Region 3	6	6
cellid_000002987-1	sample3	Region 3	9	10
cellid_000002989-1	sample3	Region 3	0	1
cellid_000002999-1	sample3	Region 3	0	1
cellid_000003013-1	sample3	Region 3	5	4
cellid_000003015-1	sample3	Region 3	0	1
cellid_000003017-1	sample3	Region 3	3	3
cellid_000003030-1	sample3	Region 3	3	3
cellid_000003031-1	sample3	Region 3	5	4
cellid_000003032-1	sample3	Region 3	5	4
cellid_000003035-1	sample3	Region 3	0	1
cellid_000003037-1	sample3	Region 3	9	10
cellid_000003038-1	sample3	Region 3	5	4
cellid_000003040-1	sample3	Region 3	0	5
cellid_000003042-1	sample3	Region 3	6	6
cellid_000003047-1	sample3	Region 3	0	1
cellid_000003051-1	sample3	Region 3	5	4
cellid_000003057-1	sample3	Region 3	0	1
cellid_000003061-1	sample3	Region 3	5	4
cellid_000003063-1	sample3	Region 3	0	1
cellid_000003066-1	sample3	Region 3	6	6
cellid_000003067-1	sample3	Region 3	5	4
cellid_000003076-1	sample3	Region 3	3	3
cellid_000003077-1	sample3	Region 3	5	4
cellid_000003079-1	sample3	Region 3	3	3
cellid_000003085-1	sample3	Region 3	0	1
cellid_000003087-1	sample3	Region 3	0	1
cellid_000003092-1	sample3	Region 3	0	1
cellid_000003102-1	sample3	Region 3	2	7
cellid_000003105-1	sample3	Region 3	5	4
cellid_000003111-1	sample3	Region 3	5	4
cellid_000003113-1	sample3	Region 3	5	4
cellid_000003115-1	sample3	Region 3	0	1
cellid_000003118-1	sample3	Region 3	0	1
cellid_000003120-1	sample3	Region 3	0	1
cellid_000003127-1	sample3	Region 3	3	9
cellid_000003128-1	sample3	Region 3	5	4
cellid_000003135-1	sample3	Region 3	3	3
cellid_000003143-1	sample3	Region 3	5	4
cellid_000003144-1	sample3	Region 3	5	4
cellid_000003146-1	sample3	Region 3	5	4
cellid_000003149-1	sample3	Region 3	0	1
cellid_000003150-1	sample3	Region 3	9	10
cellid_000003155-1	sample3	Region 3	6	6
cellid_000003156-1	sample3	Region 3	5	4
cellid_000003162-1	sample3	Region 3	0	1
cellid_000003166-1	sample3	Region 3	2	7
cellid_000003168-1	sample3	Region 3	0	1
cellid_000003174-1	sample3	Region 3	2	9
cellid_000003183-1	sample3	Region 3	5	4
cellid_000003187-1	sample3	Region 3	0	1
cellid_000003189-1	sample3	Region 3	4	2
cellid_000003191-1	sample3	Region 3	5	4
cellid_000003194-1	sample3	Region 3	2	7
cellid_000003199-1	sample3	Region 3	5	4
cellid_000003201-1	sample3	Region 3	2	9
cellid_000003205-1	sample3	Region 3	0	1
cellid_000003206-1	sample3	Region 3	0	1
cellid_000003211-1	sample3	Region 3	2	4
cellid_000003213-1	sample3	Region 3	2	9
cellid_000003215-1	sample3	Region 3	0	1
cellid_000003219-1	sample3	Region 3	3	9
cellid_000003220-1	sample3	Region 3	5	4
cellid_000003225-1	sample3	Region 3	3	9
cellid_000003226-1	sample3	Region 3	5	4
cellid_000003229-1	sample3	Region 3	9	1
cellid_000003247-1	sample3	Region 3	2	7
cellid_000003254-1	sample3	Region 3	5	4
cellid_000003255-1	sample3	Region 3	6	6
cellid_000003263-1	sample3	Region 3	5	4
cellid_000003264-1	sample3	Region 3	3	3
cellid_000003267-1	sample3	Region 3	5	4
cellid_000003276-1	sample3	Region 3	0	1
cellid_000003281-1	sample3	Region 3	2	7
cellid_000003282-1	sample3	Region 3	0	1
cellid_000003287-1	sample3	Region 3	9	1
cellid_000003291-1	sample3	Region 3	2	7
cellid_000003292-1	sample3	Region 3	5	4
cellid_000003294-1	sample3	Region 3	2	7
cellid_000003295-1	sample3	Region 3	5	4
cellid_000003297-1	sample3	Region 3	9	10
cellid_000003299-1	sample3	Region 3	5	4
cellid_000003303-1	sample3	Region 3	3	3
cellid_000003313-1	sample3	Region 3	5	4
cellid_000003315-1	sample3	Region 3	0	1
cellid_000003329-1	sample3	Region 3	3	3
cellid_000003331-1	sample3	Region 3	6	6
cellid_000003337-1	sample3	Region 3	2	9
cellid_000003343-1	sample3	Region 3	3	3
cellid_000003344-1	sample3	Region 3	5	4
cellid_000003349-1	sample3	Region 3	0	1
cellid_000003356-1	sample3	Region 3	5	4
cellid_000003358-1	sample3	Region 3	0	1
cellid_000003359-1	sample3	Region 3	5	4
cellid_000003360-1	sample3	Region 3	5	4
cellid_000003361-1	sample3	Region 3	0	1
cellid_000003366-1	sample3	Region 3	0	1
cellid_000003369-1	sample3	Region 3	0	1
cellid_000003382-1	sample3	Region 3	9	10
cellid_000003384-1	sample3	Region 3	9	10
cellid_000003387-1	sample3	Region 3	0	1
cellid_000003389-1	sample3	Region 3	2	7
cellid_000003392-1	sample3	Region 3	3	3
cellid_000003401-1	sample3	Region 3	3	3
cellid_000003403-1	sample3	Region 3	9	10
cellid_000003404-1	sample3	Region 3	6	6
cellid_000003408-1	sample3	Region 3	5	4
cellid_000003411-1	sample3	Region 3	9	10
cellid_000003413-1	sample3	Region 3	5	4
cellid_000003422-1	sample3	Region 3	2	4
cellid_000003426-1	sample3	Region 3	3	3
cellid_000003432-1	sample3	Region 3	2	4
cellid_000003438-1	sample3	Region 3	9	10
cellid_000003443-1	sample3	Region 3	0	1
cellid_000003447-1	sample3	Region 3	3	9
cellid_000003448-1	sample3	Region 3	6	6
cellid_000003459-1	sample3	Region 3	2	7
cellid_000003460-1	sample3	Region 3	6	6
cellid_000003461-1	sample3	Region 3	2	7
cellid_000003477-1	sample3	Region 3	5	4
cellid_000003478-1	sample3	Region 3	2	7
cellid_000003480-1	sample3	Region 3	3	3
cellid_000003495-1	sample3	Region 3	5	4
cellid_000003497-1	sample3	Region 3	5	4
cellid_000003499-1	sample3	Region 3	5	4
cellid_000003502-1	sample3	Region 3	3	3
cellid_000003503-1	sample3	Region 3	0	1
cellid_000003509-1	sample3	Region 3	2	9
cellid_000003512-1	sample3	Region 3	9	10
cellid_000003526-1	sample3	Region 3	3	3
cellid_000003537-1	sample3	Region 3	5	4
cellid_000003538-1	sample3	Region 3	3	3
cellid_000003540-1	sample3	Region 3	6	6
cellid_000003558-1	sample3	Region 3	5	4
cellid_000003561-1	sample3	Region 3	3	3
cellid_000003563-1	sample3	Region 3	2	7
cellid_000003564-1	sample3	Region 3	0	1
cellid_000003573-1	sample3	Region 3	9	10
cellid_000003575-1	sample3	Region 3	5	4
cellid_000003581-1	sample3	Region 3	9	10
cellid_000003583-1	sample3	Region 3	5	4
cellid_000003591-1	sample3	Region 3	0	1
cellid_000003607-1	sample3	Region 3	5	4
cellid_000003608-1	sample3	Region 3	0	1
cellid_000003641-1	sample3	Region 3	9	10
cellid_000003648-1	sample3	Region 3	3	3
cellid_000003652-1	sample3	Region 3	0	1
cellid_000003657-1	sample3	Region 3	0	1
cellid_000003663-1	sample3	Region 3	3	3
cellid_000003665-1	sample3	Region 3	0	1
cellid_000003668-1	sample3	Region 3	9	10
cellid_000003677-1	sample3	Region 3	5	4
cellid_000003686-1	sample3	Region 3	2	4
cellid_000003687-1	sample3	Region 3	9	10
cellid_000003691-1	sample3	Region 3	0	1
cellid_000003692-1	sample3	Region 3	3	9
cellid_000003719-1	sample3	Region 3	9	10
cellid_000003725-1	sample3	Region 3	2	7
cellid_000003727-1	sample3	Region 3	0	1
cellid_000003728-1	sample3	Region 3	3	3
cellid_000003735-1	sample3	Region 3	0	1
cellid_000003736-1	sample3	Region 3	9	10
cellid_000003739-1	sample3	Region 3	2	7
cellid_000003741-1	sample3	Region 3	9	10
cellid_000003744-1	sample3	Region 3	9	10
cellid_000003756-1	sample3	Region 3	0	1
cellid_000003764-1	sample3	Region 3	6	6
cellid_000003766-1	sample3	Region 3	0	1
cellid_000003770-1	sample3	Region 3	9	10
cellid_000003773-1	sample3	Region 3	6	6
cellid_000003776-1	sample3	Region 3	2	7
cellid_000003777-1	sample3	Region 3	5	4
cellid_000003778-1	sample3	Region 3	9	10
cellid_000003779-1	sample3	Region 3	5	4
cellid_000003780-1	sample3	Region 3	3	3
cellid_000003782-1	sample3	Region 3	5	4
cellid_000003785-1	sample3	Region 3	0	1
cellid_000003795-1	sample3	Region 3	2	9
cellid_000003797-1	sample3	Region 3	3	3
cellid_000003800-1	sample3	Region 3	2	9
cellid_000003801-1	sample3	Region 3	5	4
cellid_000003806-1	sample3	Region 3	0	1
cellid_000003810-1	sample3	Region 3	0	1
cellid_000003814-1	sample3	Region 3	5	4
cellid_000003815-1	sample3	Region 3	3	3
cellid_000003816-1	sample3	Region 3	9	10
cellid_000003818-1	sample3	Region 3	3	3
cellid_000003820-1	sample3	Region 3	2	7
cellid_000003823-1	sample3	Region 3	2	7
cellid_000003830-1	sample3	Region 3	5	4
cellid_000003832-1	sample3	Region 3	3	9
cellid_000003834-1	sample3	Region 3	3	3
cellid_000003836-1	sample3	Region 3	2	7
cellid_000003840-1	sample3	Region 3	5	4
cellid_000003847-1	sample3	Region 3	9	10
cellid_000003854-1	sample3	Region 3	3	3
cellid_000003860-1	sample3	Region 3	0	1
cellid_000003872-1	sample3	Region 3	5	4
cellid_000003873-1	sample3	Region 3	2	9
cellid_000003877-1	sample3	Region 3	3	3
cellid_000003882-1	sample3	Region 3	6	6
cellid_000003885-1	sample3	Region 3	2	7
cellid_000003887-1	sample3	Region 3	3	3
cellid_000003894-1	sample3	Region 3	0	1
cellid_000003895-1	sample3	Region 3	0	1
cellid_000003898-1	sample3	Region 3	5	4
cellid_000003899-1	sample3	Region 3	5	4
cellid_000003909-1	sample3	Region 3	0	1
cellid_000003912-1	sample3	Region 3	2	7
cellid_000003914-1	sample3	Region 3	3	3
cellid_000003915-1	sample3	Region 3	3	3
cellid_000003918-1	sample3	Region 3	5	4
cellid_000003928-1	sample3	Region 3	5	4
cellid_000003940-1	sample3	Region 3	0	1
cellid_000003944-1	sample3	Region 3	9	10
cellid_000003945-1	sample3	Region 3	0	1
cellid_000003953-1	sample3	Region 3	2	7
cellid_000003957-1	sample3	Region 3	6	6
cellid_000003967-1	sample3	Region 3	3	3
cellid_000003968-1	sample3	Region 3	0	1
cellid_000003969-1	sample3	Region 3	3	3
cellid_000003971-1	sample3	Region 3	2	7
cellid_000003976-1	sample3	Region 3	0	1
cellid_000003985-1	sample3	Region 3	3	3
cellid_000003986-1	sample3	Region 3	2	9
cellid_000003993-1	sample3	Region 3	2	7
cellid_000003995-1	sample3	Region 3	9	10
cellid_000004006-1	sample3	Region 3	2	7
cellid_000004007-1	sample3	Region 3	0	1
cellid_000004022-1	sample3	Region 3	9	10
cellid_000004037-1	sample3	Region 3	3	7
cellid_000004039-1	sample3	Region 3	5	4
cellid_000004045-1	sample3	Region 3	0	1
cellid_000004046-1	sample3	Region 3	2	7
cellid_000004048-1	sample3	Region 3	2	7
cellid_000004052-1	sample3	Region 3	2	7
cellid_000004058-1	sample3	Region 3	5	4
cellid_000004061-1	sample3	Region 3	5	4
cellid_000004062-1	sample3	Region 3	3	3
cellid_000004073-1	sample3	Region 3	5	4
cellid_000004077-1	sample3	Region 3	6	6
cellid_000004078-1	sample3	Region 3	5	4
cellid_000004082-1	sample3	Region 3	5	7
cellid_000004094-1	sample3	Region 3	3	3
cellid_000004105-1	sample3	Region 3	2	9
cellid_000004110-1	sample3	Region 3	2	9
cellid_000004111-1	sample3	Region 3	5	4
cellid_000004112-1	sample3	Region 3	3	3
cellid_000004116-1	sample3	Region 3	9	10
cellid_000004117-1	sample3	Region 3	2	9
cellid_000004130-1	sample3	Region 3	3	3
cellid_000004132-1	sample3	Region 3	9	10
cellid_000004140-1	sample3	Region 3	0	1
cellid_000004142-1	sample3	Region 3	0	1
cellid_000004153-1	sample3	Region 3	5	4
cellid_000004154-1	sample3	Region 3	0	1
cellid_000004169-1	sample3	Region 3	5	4
cellid_000004170-1	sample3	Region 3	5	4
cellid_000004174-1	sample3	Region 3	0	11
cellid_000004176-1	sample3	Region 3	0	1
cellid_000004178-1	sample3	Region 3	6	6
cellid_000004187-1	sample3	Region 3	2	7
cellid_000004188-1	sample3	Region 3	3	3
cellid_000004189-1	sample3	Region 3	3	3
cellid_000004194-1	sample3	Region 3	2	7
cellid_000004198-1	sample3	Region 3	0	1
cellid_000004200-1	sample3	Region 3	0	1
cellid_000004205-1	sample3	Region 3	9	10
cellid_000004212-1	sample3	Region 3	0	1
cellid_000004219-1	sample3	Region 3	2	3
cellid_000004223-1	sample3	Region 3	5	4
cellid_000004238-1	sample3	Region 3	6	6
cellid_000004241-1	sample3	Region 3	5	4
cellid_000004242-1	sample3	Region 3	3	3
cellid_000004244-1	sample3	Region 3	3	3
cellid_000004254-1	sample3	Region 3	0	1
cellid_000004259-1	sample3	Region 3	3	3
cellid_000004261-1	sample3	Region 3	0	1
cellid_000004263-1	sample3	Region 3	5	4
cellid_000004264-1	sample3	Region 3	5	4
cellid_000004266-1	sample3	Region 3	9	10
cellid_000004269-1	sample3	Region 3	5	4
cellid_000004273-1	sample3	Region 3	0	1
cellid_000004280-1	sample3	Region 3	0	1
cellid_000004281-1	sample3	Region 3	0	1
cellid_000004282-1	sample3	Region 3	0	1
cellid_000004285-1	sample3	Region 3	0	1
cellid_000004292-1	sample3	Region 3	0	1
cellid_000004296-1	sample3	Region 3	0	1
cellid_000004297-1	sample3	Region 3	5	4
cellid_000004298-1	sample3	Region 3	5	4
cellid_000004301-1	sample3	Region 3	9	10
cellid_000004307-1	sample3	Region 3	0	1
cellid_000004308-1	sample3	Region 3	6	6
cellid_000004314-1	sample3	Region 3	0	1
cellid_000004315-1	sample3	Region 3	0	1
cellid_000004318-1	sample3	Region 3	6	6
cellid_000004320-1	sample3	Region 3	0	1
cellid_000004324-1	sample3	Region 3	0	1
cellid_000004326-1	sample3	Region 3	0	1
cellid_000004329-1	sample3	Region 3	0	1
cellid_000004333-1	sample3	Region 3	0	1
cellid_000004336-1	sample3	Region 3	0	1
cellid_000004338-1	sample3	Region 3	6	6
